id	effectiveTime	active	moduleId	conceptId	languageCode	typeId	term	caseSignificanceId
3332327011	20170131	1	900000000000207008	722476007	en	900000000000550004	Syndrome with characteristics of microtia with thickened ear lobes, micrognathia and conductive hearing loss due to congenital ossicular anomalies. It has been described in two families. The mode of inheritance is autosomal dominant.	900000000000017005
3332331017	20170131	1	900000000000207008	722477003	en	900000000000550004	A multiple congenital anomaly syndrome with characteristics of craniofacial dysmorphic features, cerebral anomalies, swallowing difficulties, cardiac defects and hypotonia. Main clinical signs include telecanthus, short palpebral fissures, small nose with anteverted nares, Pierre Robin sequence, abnormally shaped ears, redundant neck skin and features of midline structural abnormalities with agenesis of corpus callosum, laryngeal anomalies and congenital heart defects. Short hands and hypotonia may also be observed. Patients have a moderate to severe intellectual disability. There is evidence that this is a heterogeneous condition, with chromosome anomalies identified in approximately 20%, and at least two candidate genes identified: MN1 (22q12.1) which has been reported in a microdeletion and SATB2 (2q33.1), interrupted by a de novo balanced translocation in another patient.	900000000000017005
3332334013	20170131	1	900000000000207008	722478008	en	900000000000550004	This syndrome combines skeletal anomalies (short stature, ridging of the metopic suture, fusion of cervical vertebrae, thoracic hemivertebrae, scoliosis, sacral hypoplasia and short middle phalanges) and mild intellectual deficit. It has been described in four male cousins in three sibships. Glucose intolerance was present in three cases, and imperforated anus in one case. Carrier females had minor manifestations (fusion of cervical vertebrae and glucose intolerance). Transmission seems to be X-linked.	900000000000017005
3332337018	20170131	1	900000000000207008	722479000	en	900000000000550004	Patient position with neutral neck position; to indicate that a patient has been positioned for a procedure with the absence of flexion, extension or rotation of the neck.	900000000000017005
3332425016	20170131	1	900000000000207008	722781002	en	900000000000550004	Aphthous ulcers of the mouth that are recurrent.	900000000000017005
3332447016	20170131	1	900000000000207008	722488009	en	900000000000550004	Disease with characteristics of delayed motor development, hypotonia and progressive neurodegeneration. To date, it has been described in four boys. The syndrome is caused by mutations affecting the two alleles of the HIBCH gene, encoding 3-hydroxyisobutyryl-CoA hydrolase which is caused by homozygous or compound heterozygous mutation in the HIBCH gene on chromosome 2q32.	900000000000017005
3332461014	20170131	1	900000000000207008	12271241000119109	en	900000000000550004	KP Donation	900000000000017005
3332461014	20170731	0	900000000000207008	12271241000119109	en	900000000000550004	KP Donation	900000000000017005
3332474015	20170131	1	900000000000207008	722302009	en	900000000000550004	Glycogen storage disease (GSD) due to acid maltase deficiency, classical infantile onset (AMDI), is the most severe form of glycogen storage disease due to acid maltase deficiency. Characterised by cardiomegaly with respiratory distress, muscle weakness and feeding difficulties, it is potentially fatal.	900000000000017005
3332487014	20170131	1	900000000000207008	722493007	en	900000000000550004	A clinical entity that can present as variable anomalies of the caudal pole. It has been described in four siblings and their father's half-sister. The first sibling had aberrant umbilical cord vasculature with a single umbilical artery near the placental insertion. Two of the siblings showed full sirenomelia, one with a complex congenital heart defect. The fourth case had an imperforate anus and an excessively long umbilical cord. The half-sister had an imperforate anus, rectovaginal fistula and genitourinary anomalies. The syndrome appears to be expressed as a dominant trait with reduced penetrance and variable expressivity.	900000000000017005
3332490015	20170131	1	900000000000207008	722494001	en	900000000000550004	A person who habitually uses nicotine, whether by smoking or other delivery system (such as electronic cigarette).	900000000000017005
3332507014	20170131	1	900000000000207008	722066001	en	900000000000550004	A rare non-progressive form of cone photoreceptor dysfunction characterized by reduced visual acuity, normal retinal appearance and absent or reduce cone responses on electroretinography but normal color vision. The syndrome is very rare with only 14 cases reported in the literature so far. The causative gene has not been identified. The reason for the presence of normal color vision despite the reduced visual acuity and electrophysiological evidence of severe cone dysfunction is uncertain. It has been proposed that patients may have reduced numbers of normal functioning cones with preservation of the three cone types in normal proportions thereby enabling normal color vision.	900000000000017005
3332509012	20170131	1	900000000000207008	722066001	en	900000000000550004	A rare non-progressive form of cone photoreceptor dysfunction characterised by reduced visual acuity, normal retinal appearance and absent or reduce cone responses on electroretinography but normal colour vision. The syndrome is very rare with only 14 cases reported in the literature so far. The causative gene has not been identified. The reason for the presence of normal colour vision despite the reduced visual acuity and electrophysiological evidence of severe cone dysfunction is uncertain. It has been proposed that patients may have reduced numbers of normal functioning cones with preservation of the three cone types in normal proportions thereby enabling normal colour vision.	900000000000017005
3333166017	20170131	1	900000000000207008	722721004	en	900000000000550004	Haemolytic uraemic syndrome with either a family history of haemolytic uraemic syndrome or a genetic mutation known to cause haemolytic uraemic syndrome, or both.	900000000000017005
3333167014	20170131	1	900000000000207008	722721004	en	900000000000550004	Hemolytic uremic syndrome with either a family history of haemolytic uremic syndrome or a genetic mutation known to cause haemolytic uremic syndrome, or both.	900000000000017005
3333167014	20210731	0	900000000000207008	722721004	en	900000000000550004	Hemolytic uremic syndrome with either a family history of haemolytic uremic syndrome or a genetic mutation known to cause haemolytic uremic syndrome, or both.	900000000000017005
3333203015	20170131	1	900000000000207008	10743271000119103	en	900000000000550004	A clinical disease characterized by elevated serum IgG4 concentration and tumefaction or tissue infiltration by IgG4-positive plasma cells.	900000000000017005
3333204014	20170131	1	900000000000207008	10743271000119103	en	900000000000550004	A clinical disease characterised by elevated serum IgG4 concentration and tumefaction or tissue infiltration by IgG4-positive plasma cells.	900000000000017005
3333370016	20170131	1	900000000000207008	722675000	en	900000000000550004	LOC syndrome is a subtype of junctional epidermolysis bullosa with characteristics of an altered cry in the neonatal period and aberrant production of granulation tissue in particular affecting the upper airway tract, conjunctiva and periungual/subungual sites. Fewer than 50 cases have been reported to date, mostly in consanguineous families from the Punjabi region of Pakistan and India. The condition is present at birth. The condition is associated with mutations in the alpha-3 chain of laminin-332 (LAMA3). Follows an autosomal recessive pattern of inheritance. Prognosis is poor.	900000000000017005
3333386011	20170131	1	900000000000207008	722762005	en	900000000000550004	Disease with characteristics of recurrent seizures and profound disruption of brain development. Onset is within the first few weeks after birth. The seizures tend to be refractory to treatment. Most affected children have severe intellectual disability. Vision and hearing may be normal at birth but become impaired as the disease progresses. Some affected individuals have changes in skin pigmentation. Mutations in the ST3GAL5 gene have been found to cause GM3 synthase deficiency. This gene provides instructions for the enzyme GM3 synthase, which carries out a chemical reaction that is the first step in the production of gangliosides. ST3GAL5 gene mutations prevent the production of any functional GM3 synthase. Without this enzyme, cells cannot produce gangliosides normally.	900000000000017005
3333391012	20170131	1	900000000000207008	722763000	en	900000000000550004	An extremely rare inherited neurological syndrome that presents in early infancy with hypokinetic parkinsonism and dystonia and that can be fatal. The prevalence is unknown. The disease presents soon after birth with irritability and feeding difficulties, followed by progressive parkinsonism, dystonia, axial hypotonia, limb hypertonicity and pyramidal tract signs. Clinically it can resemble cerebral palsy. Caused by mutations in the SLC6A3 gene (5p15.33), which encodes a human dopamine transporter mediating the active reuptake of extracelluar dopamine. Mutations in this gene lead to a reduction in the level of mature dopamine transporter and therefore an impairment in dopaminergic neurotransmission. Inherited in an autosomal recessive manner.	900000000000017005
3333623011	20170131	1	900000000000207008	417640000	en	900000000000550004	A technique that consists of intermittent compression of the thoracic cage.	900000000000017005
3334396012	20170131	1	900000000000207008	13144005	en	900000000000550004	An inherited disorder of leucine metabolism with characteristics of a highly variable clinical picture ranging from metabolic crisis in infancy to asymptomatic adults. Patients have a variable clinical phenotype with the vast majority of patients being asymptomatic and a small subgroup displaying symptoms of an organic aciduria, usually in association with environmental triggering factors. This disease is due to mutations in the MCCC1 (3q27.1) or MCCC2 (5q12-q13) genes. Mutations in these genes lead to reduced or absent 3-MCC activity, thereby allowing the toxic byproducts of leucine processing to build up and cause clinical symptoms. Inherited autosomal recessively.	900000000000017005
3334443016	20170131	1	900000000000207008	708673009	en	900000000000550004	Inability of the brain to properly identify an odors natural smell.	900000000000017005
3334444010	20170131	1	900000000000207008	708673009	en	900000000000550004	Inability of the brain to properly identify an odours natural smell.	900000000000017005
3334492010	20170131	1	900000000000207008	723074006	en	900000000000550004	Renal papillary necrosis in a patient with type 1 or type 2 diabetes.	900000000000017005
3334864010	20170131	1	900000000000207008	12601000132105	en	900000000000550004	Meets clinical case definition and has supportive or presumptive laboratory results that are consistent with the diagnosis, yet do not meet the criteria for laboratory confirmation.	900000000000017005
3334866012	20170131	1	900000000000207008	12591000132100	en	900000000000550004	Meets clinical case definition; signs and symptoms with are consistent or compatible with a particular disease.	900000000000017005
3335133019	20170131	1	900000000000207008	723231001	en	900000000000550004	Diagnosis and treatment by an osteopathic practitioner using the primary respiratory mechanism and balanced membranous tension.	900000000000017005
3335135014	20170131	1	900000000000207008	713351000	en	900000000000550004	Multi Drug Resistance (MDR) is defined as non-susceptibility to at least one agent in three or more epidemiologically significant antimicrobial categories. Non-susceptibility refers to either a resistant, intermediate or non-susceptible result obtained from in vitro antimicrobial susceptibility testing. (DOI: 10.1111/j.1469-0691.2011.03570.x)	900000000000017005
3335139015	20170131	1	900000000000207008	714789002	en	900000000000550004	Extensive drug resistance (XDR) is defined as non-susceptibility to at least one agent in all but two or fewer epidemiologically significant antimicrobial categories. Non-susceptibility refers to either a resistant, intermediate or non-susceptible result obtained from in vitro antimicrobial susceptibility testing. (DOI: 10.1111/j.1469-0691.2011.03570.x)	900000000000017005
3335140018	20170131	1	900000000000207008	714792003	en	900000000000550004	Pandrug resistance (PDR) is defined as non-susceptibility to all agents in all epidemiologically significant antimicrobial categories (i.e. no agents tested as susceptible for that organism). Non-susceptibility refers to either a resistant, intermediate or non-susceptible result obtained from in vitro antimicrobial susceptibility testing. (DOI: 10.1111/j.1469-0691.2011.03570.x)	900000000000017005
3335210012	20170131	1	900000000000207008	723232008	en	900000000000550004	An aggregated blood pressure that refers to an average over multiple cardiac cycles, e.g. over 24 hours	900000000000017005
3335211011	20170131	1	900000000000207008	386533006	en	900000000000550004	A blood pressure which is observed by an invasive procedure, one that involves entry into a patient such as inserting a cannula needle in an artery	900000000000017005
3335212016	20170131	1	900000000000207008	723235005	en	900000000000550004	An aggregated blood pressure that refers to the maximum over multiple cardiac cycles, e.g. over 24 hours	900000000000017005
3335213014	20170131	1	900000000000207008	6797001	en	900000000000550004	A blood pressure that refers to the average over a cardiac cycle	900000000000017005
3335214015	20170131	1	900000000000207008	723236006	en	900000000000550004	An aggregated blood pressure that refers to the minimum over multiple cardiac cycles, e.g. over 24 hours	900000000000017005
3335216018	20170131	1	900000000000207008	723237002	en	900000000000550004	A blood pressure which is observed by a non-invasive procedure, one that does not involve entry into a patient such using as a pressure cuff	900000000000017005
3335217010	20170131	1	900000000000207008	251079001	en	900000000000550004	A blood pressure observable where placement of several pneumatic cuffs on the limbs determine the pressure at multiple locations in efforts to localize arterial occlusions	900000000000017005
3335218017	20170131	1	900000000000207008	446841001	en	900000000000550004	Merriam-Webster: a measure of the difference in the systolic blood pressure of the arm and ankle calculated by dividing the blood pressure of the ankle by that of the arm	900000000000017005
3335219013	20170131	1	900000000000207008	707205007	en	900000000000550004	A measure of the difference in the systolic blood pressure of the arm and toe calculated by dividing the blood pressure of the toe by that of the arm	900000000000017005
3335220019	20170131	1	900000000000207008	87179004	en	900000000000550004	Merriam-Webster: The pressure that is characteristic of the arterial pulse and represents the difference between diastolic and systolic blood pressures of the heart cycle	900000000000017005
3423990010	20170731	1	900000000000207008	723304001	en	900000000000550004	This syndrome has characteristics of intellectual deficit, a cardiac anomaly, micropenis, hypothyroidism, epileptic seizures and skeletal anomalies. It has been described in two males.	900000000000017005
3423997013	20170731	1	900000000000207008	723306004	en	900000000000550004	Facial onset sensory and motor neuronopathy is characterised initially by paraesthesia and numbness in the region of the trigeminal nerve distribution, which later progresses to involve the scalp, neck, upper trunk and upper limbs. Onset of motor manifestations occurs later with cramps, fasciculations, dysphagia, dysarthria, muscle weakness and atrophy. This syndrome has been described in four males and appears to be a slowly progressive neurodegenerative disease.	900000000000017005
3423998015	20170731	1	900000000000207008	723306004	en	900000000000550004	Facial onset sensory and motor neuronopathy is characterized initially by paresthesia and numbness in the region of the trigeminal nerve distribution, which later progresses to involve the scalp, neck, upper trunk and upper limbs. Onset of motor manifestations occurs later with cramps, fasciculations, dysphagia, dysarthria, muscle weakness and atrophy. This syndrome has been described in four males and appears to be a slowly progressive neurodegenerative disease.	900000000000017005
3424001012	20170731	1	900000000000207008	723307008	en	900000000000550004	Disease defined by elevated excretion of ethylmalonic acid (EMA) with recurrent petechiae, orthostatic acrocyanosis and chronic diarrhoea associated with neurodevelopmental delay, psychomotor regression and hypotonia with brain magnetic resonance imaging abnormalities. The disease manifests at birth or in the first few months of life. Caused by mutations in the ETHE1 gene (chromosome 19q13). The disease is inherited in an autosomal recessive manner.	900000000000017005
3424002017	20170731	1	900000000000207008	723307008	en	900000000000550004	Disease defined by elevated excretion of ethylmalonic acid (EMA) with recurrent petechiae, orthostatic acrocyanosis and chronic diarrhea associated with neurodevelopmental delay, psychomotor regression and hypotonia with brain magnetic resonance imaging abnormalities. The disease manifests at birth or in the first few months of life. Caused by mutations in the ETHE1 gene (chromosome 19q13). The disease is inherited in an autosomal recessive manner.	900000000000017005
3424006019	20170731	1	900000000000207008	723308003	en	900000000000550004	A basal subtype of epidermolysis bullosa simplex characterized by generalized blistering associated with muscular dystrophy. Onset of blistering is usually as early as birth, muscular dystrophy manifests between infancy and adulthood. Blisters are often hemorrhagic and heal with mild atrophic scarring and rare milia formation. Associated findings comprise markedly dystrophic nails, and focal keratoderma of the palms and soles. Extracutaneous involvement is usually present. Caused by mutations in the PLEC gene (8q24) encoding plectin. Plectin deficiency can be demonstrated in skin and muscle by analysis with specific antibodies. Transmission is autosomal recessive.	900000000000017005
3424007011	20170731	1	900000000000207008	723308003	en	900000000000550004	A basal subtype of epidermolysis bullosa simplex characterised by generalised blistering associated with muscular dystrophy. Onset of blistering is usually as early as birth, muscular dystrophy manifests between infancy and adulthood. Blisters are often haemorrhagic and heal with mild atrophic scarring and rare milia formation. Associated findings comprise markedly dystrophic nails, and focal keratoderma of the palms and soles. Extracutaneous involvement is usually present. Caused by mutations in the PLEC gene (8q24) encoding plectin. Plectin deficiency can be demonstrated in skin and muscle by analysis with specific antibodies. Transmission is autosomal recessive.	900000000000017005
3424013019	20170731	1	900000000000207008	723309006	en	900000000000550004	Syndrome with characteristics of various anomalies of the endocrine, cerebral, and skeletal systems resulting in neonatal mortality. Six cases from consanguineous parents have been described. Endocrine anomalies include hypoplasia of the adrenal and pituitary glands. Skeletal anomalies include micromelia, syndactyly, brachydactyly and ulnar deviation of hands. Facial anomalies, such as midface hypoplasia, micrognathia, and a flat and wide nasal bridge, are also observed. The disease is caused by mutations in the ICK gene, encoding an intestinal cell kinase. Transmission is autosomal recessive.	900000000000017005
3424118013	20170731	1	900000000000207008	723332005	en	900000000000550004	A chromosomal disorder with distinctive clinical findings characterized by early central hypotonia, developmental delay and intellectual deficit, epilepsy, and autistic behavior. Facial dysmorphism is absent or subtle and major malformations are rare. The syndrome is usually sporadic and not inherited and results from an abnormal extra chromosome in each cell containing mirror-image segments of genetic material. The isodicentric chromosome is made up of two extra copies of a segment of genetic material from chromosome 15, which is attached end-to-end. Typically this copied genetic material includes a region of the chromosome called 15q11-q13.	900000000000017005
3424119017	20170731	1	900000000000207008	723332005	en	900000000000550004	A chromosomal disorder with distinctive clinical findings characterised by early central hypotonia, developmental delay and intellectual deficit, epilepsy, and autistic behaviour. Facial dysmorphism is absent or subtle and major malformations are rare. The syndrome is usually sporadic and not inherited and results from an abnormal extra chromosome in each cell containing mirror-image segments of genetic material. The isodicentric chromosome is made up of two extra copies of a segment of genetic material from chromosome 15, which is attached end-to-end. Typically this copied genetic material includes a region of the chromosome called 15q11-q13.	900000000000017005
3424123013	20170731	1	900000000000207008	723333000	en	900000000000550004	A very rare syndrome with characteristics of intellectual deficit, horseshoe kidney, and congenital heart defects. Four cases have been reported in the literature in two unrelated families. Dysmorphic features include plagiocephaly, malar hypoplasia, broad nasal bridge, poorly developed philtrum and nasal alae, cleft palate and hypodontia. Congenital heart defects were endocardial fibroelastosis in one family and prolapse of the tricuspid valve in the other. The condition is probably hereditary and transmitted as an autosomal recessive trait.	900000000000017005
3424131015	20170731	1	900000000000207008	723334006	en	900000000000550004	A rare genetic immunological disease reported in a single consanguineous Pakistani family with several affected members presenting with severe bacterial and viral infections, recurrent hepatopathy (portal inflammation, fibrosis) and recurrent, stereotypical febrile episodes, sometimes lasting several days, with encephalopathy and difficult-to-control seizures. Variable cardiac malformations were also reported. Although there were autoimmune lymphoproliferative syndrome (ALPS)-like biological features, clinical ALPS was not present. A homozygous missense mutation in the FADD gene (11q13.3) was found in the family and the disease is thought to follow an autosomal recessive pattern of inheritance.	900000000000017005
3424229016	20170731	1	900000000000207008	723359002	en	900000000000550004	A potentially fatal neurological disease with characteristics of neuropathological lesions principally involving the brainstem, thalamus and putamen. It has been described in 11 members of one family. Onset occurs during early childhood, typically a few days after a febrile illness. Manifestations include vomiting, seizures, spasticity, language regression, rigidity and abnormal posturing of the head. Residual neurologic impairment (muscle weakness, speech disturbance, intellectual deficit and mood disorders) persists in some patients. The disease is chronic in one out of two cases. The mode of transmission appears to be autosomal dominant with incomplete penetrance.	900000000000017005
3424233011	20170731	1	900000000000207008	723360007	en	900000000000550004	A very rare genetic disorder with clinical characteristics of elevated serum bile acid concentrations, itching and fat malabsorption reported in patients of Old Order Amish descent. Can be caused by mutation in the TJP2 gene on chromosome 9q21, the BAAT gene on chromosome 9q31, or the EPHX1 gene on chromosome 1q42.	900000000000017005
3424236015	20170731	1	900000000000207008	723361006	en	900000000000550004	A genodermatosis with characteristics of the presence of multiple hamartomas of the hair follicle. It has been described in one family so far.	900000000000017005
3424240012	20170731	1	900000000000207008	723362004	en	900000000000550004	Disorder with characteristics of reduced pilosity over the scalp and body (with sparse, thin, and short hair) in the absence of other anomalies. Prevalence is unknown but numerous large pedigrees with several affected members have been described. Both men and women are equally affected. Hair loss is diffuse and progressive and usually begins during early childhood. Body hair may also be sparse with variable involvement of the eyebrows, eyelashes, and pubic and axillary hair. There are no anomalies of the skin, nails or teeth. A scalp-limited form has also been reported with mutations in the corneodesmosin (CDSN) gene. Both autosomal dominant and recessive modes of transmission have been reported for this disorder.	900000000000017005
3424246018	20170731	1	900000000000207008	723363009	en	900000000000550004	An extremely rare syndromic lymphedema disorder characterized by four features which begin in early childhood and are progressive; hypotrichosis, lymphedema, variable telangiectasia particularly of the palms and renal defect. There is evidence that this syndrome is caused by heterozygous mutation in the SOX18 gene on chromosome 20q13.	900000000000017005
3424247010	20170731	1	900000000000207008	723363009	en	900000000000550004	An extremely rare syndromic lymphoedema disorder characterised by four features which begin in early childhood and are progressive; hypotrichosis, lymphoedema, variable telangiectasia particularly of the palms and renal defect. There is evidence that this syndrome is caused by heterozygous mutation in the SOX18 gene on chromosome 20q13.	900000000000017005
3424252017	20170731	1	900000000000207008	723364003	en	900000000000550004	A very rare syndrome that presents with short and sparse scalp hair from birth or the first months of life with no subsequent growth during life. During the first to third decades of life, visual acuity decreases because of progressive macular degeneration, leading in many cases to blindness between the second and fourth decades of life. The hair phenotype does not improve significantly with age, even though diffuse alopecia in infancy can evolve towards short and sparse hair in puberty. Caused by mutations in the CDH3 gene (16q22.1), encoding P-cadherin. P-cadherin is part of adherens junctions in various epithelia including the hair follicular epithelium. Inherited in an autosomal recessive pattern.	900000000000017005
3424256019	20170731	1	900000000000207008	723365002	en	900000000000550004	Syndrome with characteristics of hypotrichosis, syndactyly, intellectual deficit and early eruption of teeth. It has been described in two patients. The mode of transmission appears to be autosomal recessive.	900000000000017005
3424259014	20170731	1	900000000000207008	723366001	en	900000000000550004	Syndrome that combines the features of macrostomia or abnormal mouth contour, preauricular tags, uni- or bilateral ptosis and external ophthalmoplegia. It is described in nine members of a Brazilian family. It is a phenotype belonging to the so-called oculoauriculovertebral spectrum, resulting from a branchial arch anomaly. Transmission is autosomal dominant.	900000000000017005
3424266010	20170731	1	900000000000207008	723367005	en	900000000000550004	A very rare inherited connective tissue disorder with characteristics of macrocephaly, sparse scalp hair, soft redundant and hyperextensible skin, joint hypermobility, and scoliosis. Patients have progressive facial coarsening with downslanted palpebral fissures, upper eyelid fullness/infraorbital folds, thick/everted vermillion, gingival overgrowth and abnormal position of the teeth. Rare manifestations such as abnormal high-pitched voice, bronchiectasis, hypergonadotropic hypergonadism and brachydactyly have also been reported. Caused by homozygous mutation in the RIN2 gene on chromosome 20p11.	900000000000017005
3424329019	20170731	1	900000000000207008	723384004	en	900000000000550004	A genetic variant of mendelian susceptibility to mycobacterial diseases characterized by Bacille Calmette-Guerin (BCG) infections. The prevalence is unknown. Caused by mutations in the ISG15 gene (1p36.33), which encodes an IFN-alpha/beta inducible, ubiquitin-like intracellular protein. These mutations impair ISG15 secretion by leukocytes, a molecule which plays an essential role as an IFN-gamma-inducing secreted molecule needed for optimal antimycobacterial immunity. Inherited in an autosomal recessive manner.	900000000000017005
3424330012	20170731	1	900000000000207008	723384004	en	900000000000550004	A genetic variant of mendelian susceptibility to mycobacterial diseases characterised by Bacille Calmette-Guerin (BCG) infections. The prevalence is unknown. Caused by mutations in the ISG15 gene (1p36.33), which encodes an IFN-alpha/beta inducible, ubiquitin-like intracellular protein. These mutations impair ISG15 secretion by leucocytes, a molecule which plays an essential role as an IFN-gamma-inducing secreted molecule needed for optimal antimycobacterial immunity. Inherited in an autosomal recessive manner.	900000000000017005
3424335019	20170731	1	900000000000207008	723385003	en	900000000000550004	A rare genetic variant of mendelian susceptibility to mycobacterial disease with characteristics of selective susceptibility to relatively mild infections with bacillus Calmette-Guerin (BCG). The prevalence is unknown. The first infections occur after vaccination with BCG and before the age of 2. No other infectious diseases have been reported. Caused by heterozygous mutations in the IRF8 gene on chromosome 16q24.1 which encodes IRF8, a protein essential for the development of dendritic cells and the differentiation of macrophages and granulocytes. Mutations in the IRF8 gene impair IL-12 secretion by monocytes and dendritic cells. Inherited in an autosomal dominant manner.	900000000000017005
3424340010	20170731	1	900000000000207008	723386002	en	900000000000550004	A genetic variant of mendelian susceptibility to mycobacterial disease with characteristics of a partial defect in the interferon (IFN)-gamma pathway, leading to mild mycobacterial infections. The prevalence is unknown. First infections occur after the age of 3. Clinical penetrance is incomplete and some patients are asymptomatic while others have very mild clinical manifestations. Caused by heterozygous mutations in the STAT1 gene on chromosome 2q32.2-q32.3 encoding the signal transducer and activator of transcription 1. Two distinct forms have been described: one affecting phosphorylation and the other impairing DNA-binding activity. Transmission is autosomal dominant.	900000000000017005
3424448019	20170731	1	900000000000207008	723404002	en	900000000000550004	A skeletal dysplasia with distinct facial phenotype, short stature, brachydactyly, clubfoot deformities, cataracts, and microcephaly. It has been described in four patients. Facial features include frontal bossing with a depression over the metopic suture, a narrow nasal root with a beaked nose, and midfacial hypoplasia with prominent eyes. Characteristic radiographic findings are observed (including irregularities of the vertebral bodies, hypoplasia of the odontoid process, short phalanges, coning several epiphyses).	900000000000017005
3424452019	20170731	1	900000000000207008	723405001	en	900000000000550004	A syndrome of abnormal cortical development with characteristics of severe prenatal polyhydramnios, postnatal microcephaly, lissencephaly, upper limb micromelia, dysmorphic facies (coarse face, hypertrichosis, and short nose with long philtrum), intractable seizures, and early death. Hypoparathyroidism was noted in one case.	900000000000017005
3424456016	20170731	1	900000000000207008	723406000	en	900000000000550004	A malformative syndrome due to the teratogenic effect of mycophenolate mofetil (MMF), an effective immunosuppressive agent widely used for the prevention of organ rejection after organ transplantation. To date the majority of cases have been offspring of women who received a solid organ transplant. The newborn or fetus generally has external ear anomalies. Cleft lip-palate with micrognathia is frequently observed. Aberrant orofacial cleft has been observed in one case. Ocular anomalies, such as microphthalmia and iris or chorioretinal coloboma are also frequent. Distal limbs anomalies as well as congenital malformations of the heart, kidneys and/or central nervous system may also be observed.	900000000000017005
3424459011	20170731	1	900000000000207008	723407009	en	900000000000550004	Disease characterized by progressive limb and axial muscle weakness associated with cardiomyopathy and severe respiratory insufficiency during adolescence. The disease manifests during childhood and progresses rapidly. Two patients presented with a rigid spine and one a peripheral neuropathy. Disintegration of Z disks, extensive accumulation of granular debris and larger inclusions and apoptosis of a small fraction of the nuclei distinguish the disease. Caused by a mutation in the BAG3 gene, encoding a protein localized to the Z disk. Transmission is autosomal dominant.	900000000000017005
3424460018	20170731	1	900000000000207008	723407009	en	900000000000550004	Disease characterised by progressive limb and axial muscle weakness associated with cardiomyopathy and severe respiratory insufficiency during adolescence. The disease manifests during childhood and progresses rapidly. Two patients presented with a rigid spine and one a peripheral neuropathy. Disintegration of Z disks, extensive accumulation of granular debris and larger inclusions and apoptosis of a small fraction of the nuclei distinguish the disease. Caused by a mutation in the BAG3 gene, encoding a protein localised to the Z disk. Transmission is autosomal dominant.	900000000000017005
3424465011	20170731	1	900000000000207008	723408004	en	900000000000550004	A patterned dystrophy of the retinal pigment epithelium with characteristics of multiple yellowish irregular flecks scattered or interconnected around the macula, simulating what is observed in Stargardt disease. Usually asymptomatic until adulthood when patients present with a slowly progressive loss of vision that often only becomes apparent in old age.	900000000000017005
3424474013	20170731	1	900000000000207008	723409007	en	900000000000550004	A very rare syndrome characterized by the association of multinodular goiter, cystic renal disease and digital anomalies. It has been described in two siblings and one unrelated child. The two siblings had digitalized thumbs and preaxial polydactyly, the third child had normal thumbs and postaxial polydactyly. Goiter and/or digitalized thumbs and/or polydactyly were present in other members of families. This syndrome seems to be transmitted as an autosomal dominant trait with variable expression and incomplete penetrance.	900000000000017005
3424475014	20170731	1	900000000000207008	723409007	en	900000000000550004	A very rare syndrome characterised by the association of multinodular goitre, cystic renal disease and digital anomalies. It has been described in two siblings and one unrelated child. The two siblings had digitalised thumbs and preaxial polydactyly, the third child had normal thumbs and postaxial polydactyly. Goitre and/or digitalised thumbs and/or polydactyly were present in other members of families. This syndrome seems to be transmitted as an autosomal dominant trait with variable expression and incomplete penetrance.	900000000000017005
3424478011	20170731	1	900000000000207008	723410002	en	900000000000550004	Syndrome that is characterized by intellectual deficit, deafness, ocular anomalies, T-cell leukemia, cryptorchidism, hypospadias and spasticity. Mutations in DNA polymerase alpha, leading to increased chromosome breakage, may be responsible for the syndrome. X-linked recessive transmission has been proposed.	900000000000017005
3424479015	20170731	1	900000000000207008	723410002	en	900000000000550004	Syndrome that is characterised by intellectual deficit, deafness, ocular anomalies, T-cell leukaemia, cryptorchidism, hypospadias and spasticity. Mutations in DNA polymerase alpha, leading to increased chromosome breakage, may be responsible for the syndrome. X-linked recessive transmission has been proposed.	900000000000017005
3424594018	20170731	1	900000000000207008	723357000	en	900000000000550004	Method that examines a group of palpable points occurring in predictable locations on the anterior and posterior surfaces of the body that are considered to be reflections of visceral dysfunction or disease.	900000000000017005
3424623012	20170731	1	900000000000207008	723440000	en	900000000000550004	A very rare genetic disorder of water balance, closely resembling the far more frequent syndrome of inappropriate antidiuretic secretion (SIAD) characterized by hypotonic hyponatremia due to impaired free water excretion and undetectable or low plasma arginine vasopressin (AVP) levels. Symptoms are the classical symptoms of hyponatremic encephalopathy such as nausea, vomiting, dizziness and gait disturbances. Caused by a gain of function mutation in the type 2 AVP receptor (AVPR2) gene (location Xq28). This mutation leads to constant activation of the AVPR2 receptor on renal collecting duct cells, which causes an increase in free water reabsorption and an increase in urine concentration. An X-linked disorder affecting mainly males with females often being asymptomatic carriers.	900000000000017005
3424624018	20170731	1	900000000000207008	723440000	en	900000000000550004	A very rare genetic disorder of water balance, closely resembling the far more frequent syndrome of inappropriate antidiuretic secretion (SIAD) characterised by hypotonic hyponatraemia due to impaired free water excretion and undetectable or low plasma arginine vasopressin (AVP) levels. Symptoms are the classical symptoms of hyponatraemic encephalopathy such as nausea, vomiting, dizziness and gait disturbances. Caused by a gain of function mutation in the type 2 AVP receptor (AVPR2) gene (location Xq28). This mutation leads to constant activation of the AVPR2 receptor on renal collecting duct cells, which causes an increase in free water reabsorption and an increase in urine concentration. An X-linked disorder affecting mainly males with females often being asymptomatic carriers.	900000000000017005
